,Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points
562,1978,f,1978f,J,Belgium,Ireland,10
563,1978,f,1978f,J,Belgium,Israel,12
564,1978,f,1978f,J,Belgium,Italy,1
565,1978,f,1978f,J,Belgium,Luxembourg,3
566,1978,f,1978f,J,Belgium,Monaco,6
567,1978,f,1978f,J,Belgium,Spain,2
568,1978,f,1978f,J,Belgium,Switzerland,7
569,1978,f,1978f,J,Belgium,United Kingdom,4
570,1978,f,1978f,J,Denmark,Austria,2
571,1978,f,1978f,J,Denmark,France,8
572,1978,f,1978f,J,Denmark,Germany,1
573,1978,f,1978f,J,Denmark,Greece,4
574,1978,f,1978f,J,Denmark,Israel,6
575,1978,f,1978f,J,Denmark,Luxembourg,7
576,1978,f,1978f,J,Denmark,Monaco,10
577,1978,f,1978f,J,Denmark,Spain,12
578,1978,f,1978f,J,Denmark,Switzerland,3
579,1978,f,1978f,J,Denmark,The Netherlands,5
580,1978,f,1978f,J,Finland,Belgium,6
581,1978,f,1978f,J,Finland,France,2
582,1978,f,1978f,J,Finland,Germany,12
583,1978,f,1978f,J,Finland,Greece,5
584,1978,f,1978f,J,Finland,Ireland,3
585,1978,f,1978f,J,Finland,Israel,10
586,1978,f,1978f,J,Finland,Monaco,8
587,1978,f,1978f,J,Finland,Spain,7
588,1978,f,1978f,J,Finland,Sweden,4
589,1978,f,1978f,J,Finland,Switzerland,1
590,1978,f,1978f,J,France,Belgium,12
591,1978,f,1978f,J,France,Denmark,6
592,1978,f,1978f,J,France,Greece,10
593,1978,f,1978f,J,France,Ireland,5
594,1978,f,1978f,J,France,Israel,8
595,1978,f,1978f,J,France,Italy,4
596,1978,f,1978f,J,France,Monaco,1
597,1978,f,1978f,J,France,Sweden,3
598,1978,f,1978f,J,France,Switzerland,7
599,1978,f,1978f,J,France,United Kingdom,2
600,1978,f,1978f,J,Germany,Austria,1
601,1978,f,1978f,J,Germany,Belgium,3
602,1978,f,1978f,J,Germany,France,10
603,1978,f,1978f,J,Germany,Ireland,5
604,1978,f,1978f,J,Germany,Israel,12
605,1978,f,1978f,J,Germany,Italy,2
606,1978,f,1978f,J,Germany,Monaco,7
607,1978,f,1978f,J,Germany,Switzerland,6
608,1978,f,1978f,J,Germany,The Netherlands,4
609,1978,f,1978f,J,Germany,United Kingdom,8
610,1978,f,1978f,J,Greece,Belgium,12
611,1978,f,1978f,J,Greece,France,8
612,1978,f,1978f,J,Greece,Germany,7
613,1978,f,1978f,J,Greece,Ireland,10
614,1978,f,1978f,J,Greece,Israel,5
615,1978,f,1978f,J,Greece,Italy,2
616,1978,f,1978f,J,Greece,Luxembourg,1
617,1978,f,1978f,J,Greece,Monaco,4
618,1978,f,1978f,J,Greece,Spain,6
619,1978,f,1978f,J,Greece,United Kingdom,3
620,1978,f,1978f,J,Ireland,Belgium,12
621,1978,f,1978f,J,Ireland,France,6
622,1978,f,1978f,J,Ireland,Germany,1
623,1978,f,1978f,J,Ireland,Greece,7
624,1978,f,1978f,J,Ireland,Israel,8
625,1978,f,1978f,J,Ireland,Italy,10
626,1978,f,1978f,J,Ireland,Luxembourg,2
627,1978,f,1978f,J,Ireland,Monaco,4
628,1978,f,1978f,J,Ireland,Sweden,5
629,1978,f,1978f,J,Ireland,United Kingdom,3
630,1978,f,1978f,J,Israel,Belgium,7
631,1978,f,1978f,J,Israel,Denmark,4
632,1978,f,1978f,J,Israel,France,5
633,1978,f,1978f,J,Israel,Germany,3
634,1978,f,1978f,J,Israel,Greece,10
635,1978,f,1978f,J,Israel,Monaco,8
636,1978,f,1978f,J,Israel,Spain,6
637,1978,f,1978f,J,Israel,Switzerland,1
638,1978,f,1978f,J,Israel,The Netherlands,12
639,1978,f,1978f,J,Israel,United Kingdom,2
640,1978,f,1978f,J,Italy,Belgium,6
641,1978,f,1978f,J,Italy,France,10
642,1978,f,1978f,J,Italy,Germany,3
643,1978,f,1978f,J,Italy,Greece,2
644,1978,f,1978f,J,Italy,Israel,8
645,1978,f,1978f,J,Italy,Luxembourg,12
646,1978,f,1978f,J,Italy,Monaco,7
647,1978,f,1978f,J,Italy,Portugal,4
648,1978,f,1978f,J,Italy,Switzerland,1
649,1978,f,1978f,J,Italy,The Netherlands,5
650,1978,f,1978f,J,Luxembourg,Belgium,7
651,1978,f,1978f,J,Luxembourg,France,1
652,1978,f,1978f,J,Luxembourg,Greece,4
653,1978,f,1978f,J,Luxembourg,Ireland,10
654,1978,f,1978f,J,Luxembourg,Israel,12
655,1978,f,1978f,J,Luxembourg,Italy,3
656,1978,f,1978f,J,Luxembourg,Spain,2
657,1978,f,1978f,J,Luxembourg,Switzerland,8
658,1978,f,1978f,J,Luxembourg,The Netherlands,6
659,1978,f,1978f,J,Luxembourg,United Kingdom,5
660,1978,f,1978f,J,Monaco,Belgium,12
661,1978,f,1978f,J,Monaco,France,5
662,1978,f,1978f,J,Monaco,Germany,10
663,1978,f,1978f,J,Monaco,Israel,3
664,1978,f,1978f,J,Monaco,Italy,8
665,1978,f,1978f,J,Monaco,Luxembourg,6
666,1978,f,1978f,J,Monaco,Spain,4
667,1978,f,1978f,J,Monaco,Switzerland,2
668,1978,f,1978f,J,Monaco,The Netherlands,1
669,1978,f,1978f,J,Monaco,United Kingdom,7
670,1978,f,1978f,J,Norway,Belgium,7
671,1978,f,1978f,J,Norway,Finland,2
672,1978,f,1978f,J,Norway,France,3
673,1978,f,1978f,J,Norway,Ireland,12
674,1978,f,1978f,J,Norway,Israel,8
675,1978,f,1978f,J,Norway,Italy,6
676,1978,f,1978f,J,Norway,Monaco,4
677,1978,f,1978f,J,Norway,Sweden,10
678,1978,f,1978f,J,Norway,Switzerland,5
679,1978,f,1978f,J,Norway,Turkey,1
680,1978,f,1978f,J,Portugal,Austria,3
681,1978,f,1978f,J,Portugal,Belgium,4
682,1978,f,1978f,J,Portugal,France,2
683,1978,f,1978f,J,Portugal,Germany,7
684,1978,f,1978f,J,Portugal,Greece,8
685,1978,f,1978f,J,Portugal,Israel,10
686,1978,f,1978f,J,Portugal,Italy,1
687,1978,f,1978f,J,Portugal,Luxembourg,12
688,1978,f,1978f,J,Portugal,Monaco,5
689,1978,f,1978f,J,Portugal,United Kingdom,6
690,1978,f,1978f,J,Spain,Belgium,2
691,1978,f,1978f,J,Spain,France,5
692,1978,f,1978f,J,Spain,Germany,10
693,1978,f,1978f,J,Spain,Greece,7
694,1978,f,1978f,J,Spain,Israel,6
695,1978,f,1978f,J,Spain,Italy,8
696,1978,f,1978f,J,Spain,Luxembourg,12
697,1978,f,1978f,J,Spain,Portugal,1
698,1978,f,1978f,J,Spain,Switzerland,4
699,1978,f,1978f,J,Spain,United Kingdom,3
700,1978,f,1978f,J,Sweden,Austria,5
701,1978,f,1978f,J,Sweden,Belgium,4
702,1978,f,1978f,J,Sweden,France,10
703,1978,f,1978f,J,Sweden,Germany,7
704,1978,f,1978f,J,Sweden,Greece,2
705,1978,f,1978f,J,Sweden,Ireland,8
706,1978,f,1978f,J,Sweden,Luxembourg,6
707,1978,f,1978f,J,Sweden,Monaco,12
708,1978,f,1978f,J,Sweden,The Netherlands,1
709,1978,f,1978f,J,Sweden,United Kingdom,3
710,1978,f,1978f,J,Switzerland,Belgium,10
711,1978,f,1978f,J,Switzerland,France,6
712,1978,f,1978f,J,Switzerland,Germany,3
713,1978,f,1978f,J,Switzerland,Greece,4
714,1978,f,1978f,J,Switzerland,Ireland,7
715,1978,f,1978f,J,Switzerland,Israel,12
716,1978,f,1978f,J,Switzerland,Italy,1
717,1978,f,1978f,J,Switzerland,Monaco,5
718,1978,f,1978f,J,Switzerland,Spain,8
719,1978,f,1978f,J,Switzerland,United Kingdom,2
720,1978,f,1978f,J,The Netherlands,Belgium,5
721,1978,f,1978f,J,The Netherlands,Denmark,1
722,1978,f,1978f,J,The Netherlands,France,6
723,1978,f,1978f,J,The Netherlands,Germany,7
724,1978,f,1978f,J,The Netherlands,Israel,12
725,1978,f,1978f,J,The Netherlands,Luxembourg,3
726,1978,f,1978f,J,The Netherlands,Monaco,10
727,1978,f,1978f,J,The Netherlands,Spain,4
728,1978,f,1978f,J,The Netherlands,Switzerland,8
729,1978,f,1978f,J,The Netherlands,United Kingdom,2
730,1978,f,1978f,J,Turkey,Austria,3
731,1978,f,1978f,J,Turkey,France,4
732,1978,f,1978f,J,Turkey,Germany,8
733,1978,f,1978f,J,Turkey,Ireland,10
734,1978,f,1978f,J,Turkey,Israel,12
735,1978,f,1978f,J,Turkey,Italy,1
736,1978,f,1978f,J,Turkey,Luxembourg,2
737,1978,f,1978f,J,Turkey,Monaco,5
738,1978,f,1978f,J,Turkey,Spain,7
739,1978,f,1978f,J,Turkey,United Kingdom,6
740,1978,f,1978f,J,United Kingdom,Belgium,12
741,1978,f,1978f,J,United Kingdom,France,8
742,1978,f,1978f,J,United Kingdom,Israel,5
743,1978,f,1978f,J,United Kingdom,Italy,6
744,1978,f,1978f,J,United Kingdom,Luxembourg,7
745,1978,f,1978f,J,United Kingdom,Monaco,10
746,1978,f,1978f,J,United Kingdom,Sweden,4
747,1978,f,1978f,J,United Kingdom,Switzerland,2
748,1978,f,1978f,J,United Kingdom,The Netherlands,3
749,1978,f,1978f,J,United Kingdom,Turkey,1
750,1979,f,1979f,J,Austria,Denmark,3
751,1979,f,1979f,J,Austria,France,5
752,1979,f,1979f,J,Austria,Greece,2
753,1979,f,1979f,J,Austria,Israel,8
754,1979,f,1979f,J,Austria,Norway,1
755,1979,f,1979f,J,Austria,Portugal,7
756,1979,f,1979f,J,Austria,Spain,10
757,1979,f,1979f,J,Austria,Switzerland,12
758,1979,f,1979f,J,Austria,The Netherlands,4
759,1979,f,1979f,J,Austria,United Kingdom,6
760,1979,f,1979f,J,Belgium,Denmark,7
761,1979,f,1979f,J,Belgium,France,6
762,1979,f,1979f,J,Belgium,Germany,4
763,1979,f,1979f,J,Belgium,Greece,1
764,1979,f,1979f,J,Belgium,Ireland,10
765,1979,f,1979f,J,Belgium,Israel,2
766,1979,f,1979f,J,Belgium,Norway,8
767,1979,f,1979f,J,Belgium,Portugal,5
768,1979,f,1979f,J,Belgium,Spain,12
769,1979,f,1979f,J,Belgium,The Netherlands,3
770,1979,f,1979f,J,Denmark,Belgium,2
771,1979,f,1979f,J,Denmark,Germany,12
772,1979,f,1979f,J,Denmark,Greece,1
773,1979,f,1979f,J,Denmark,Ireland,5
774,1979,f,1979f,J,Denmark,Israel,6
775,1979,f,1979f,J,Denmark,Monaco,4
776,1979,f,1979f,J,Denmark,Spain,3
777,1979,f,1979f,J,Denmark,Switzerland,7
778,1979,f,1979f,J,Denmark,The Netherlands,8
779,1979,f,1979f,J,Denmark,United Kingdom,10
780,1979,f,1979f,J,Finland,France,1
781,1979,f,1979f,J,Finland,Germany,3
782,1979,f,1979f,J,Finland,Ireland,6
783,1979,f,1979f,J,Finland,Israel,12
784,1979,f,1979f,J,Finland,Italy,8
785,1979,f,1979f,J,Finland,Luxembourg,4
786,1979,f,1979f,J,Finland,Portugal,2
787,1979,f,1979f,J,Finland,Switzerland,10
788,1979,f,1979f,J,Finland,The Netherlands,5
789,1979,f,1979f,J,Finland,United Kingdom,7
790,1979,f,1979f,J,France,Denmark,6
791,1979,f,1979f,J,France,Finland,5
792,1979,f,1979f,J,France,Germany,12
793,1979,f,1979f,J,France,Greece,4
794,1979,f,1979f,J,France,Israel,1
795,1979,f,1979f,J,France,Luxembourg,2
796,1979,f,1979f,J,France,Monaco,3
797,1979,f,1979f,J,France,Portugal,10
798,1979,f,1979f,J,France,Spain,8
799,1979,f,1979f,J,France,Switzerland,7
800,1979,f,1979f,J,Germany,Belgium,1
801,1979,f,1979f,J,Germany,Denmark,10
802,1979,f,1979f,J,Germany,Finland,5
803,1979,f,1979f,J,Germany,Greece,2
804,1979,f,1979f,J,Germany,Ireland,6
805,1979,f,1979f,J,Germany,Portugal,4
806,1979,f,1979f,J,Germany,Spain,12
807,1979,f,1979f,J,Germany,Switzerland,7
808,1979,f,1979f,J,Germany,The Netherlands,3
809,1979,f,1979f,J,Germany,United Kingdom,8
810,1979,f,1979f,J,Greece,Denmark,12
811,1979,f,1979f,J,Greece,Finland,7
812,1979,f,1979f,J,Greece,France,8
813,1979,f,1979f,J,Greece,Ireland,10
814,1979,f,1979f,J,Greece,Israel,4
815,1979,f,1979f,J,Greece,Luxembourg,5
816,1979,f,1979f,J,Greece,Spain,6
817,1979,f,1979f,J,Greece,Sweden,1
818,1979,f,1979f,J,Greece,Switzerland,2
819,1979,f,1979f,J,Greece,The Netherlands,3
820,1979,f,1979f,J,Ireland,Denmark,2
821,1979,f,1979f,J,Ireland,Germany,5
822,1979,f,1979f,J,Ireland,Greece,4
823,1979,f,1979f,J,Ireland,Israel,12
824,1979,f,1979f,J,Ireland,Luxembourg,3
825,1979,f,1979f,J,Ireland,Norway,8
826,1979,f,1979f,J,Ireland,Sweden,6
827,1979,f,1979f,J,Ireland,Switzerland,1
828,1979,f,1979f,J,Ireland,The Netherlands,10
829,1979,f,1979f,J,Ireland,United Kingdom,7
830,1979,f,1979f,J,Israel,Denmark,12
831,1979,f,1979f,J,Israel,France,5
832,1979,f,1979f,J,Israel,Germany,6
833,1979,f,1979f,J,Israel,Greece,10
834,1979,f,1979f,J,Israel,Ireland,3
835,1979,f,1979f,J,Israel,Norway,2
836,1979,f,1979f,J,Israel,Spain,8
837,1979,f,1979f,J,Israel,Sweden,1
838,1979,f,1979f,J,Israel,Switzerland,4
839,1979,f,1979f,J,Israel,The Netherlands,7
840,1979,f,1979f,J,Italy,Austria,4
841,1979,f,1979f,J,Italy,Finland,7
842,1979,f,1979f,J,Italy,France,10
843,1979,f,1979f,J,Italy,Germany,1
844,1979,f,1979f,J,Italy,Ireland,5
845,1979,f,1979f,J,Italy,Monaco,2
846,1979,f,1979f,J,Italy,Norway,3
847,1979,f,1979f,J,Italy,Portugal,6
848,1979,f,1979f,J,Italy,Spain,12
849,1979,f,1979f,J,Italy,United Kingdom,8
850,1979,f,1979f,J,Luxembourg,Denmark,4
851,1979,f,1979f,J,Luxembourg,Finland,6
852,1979,f,1979f,J,Luxembourg,France,12
853,1979,f,1979f,J,Luxembourg,Germany,1
854,1979,f,1979f,J,Luxembourg,Greece,5
855,1979,f,1979f,J,Luxembourg,Ireland,7
856,1979,f,1979f,J,Luxembourg,Israel,8
857,1979,f,1979f,J,Luxembourg,Norway,2
858,1979,f,1979f,J,Luxembourg,Portugal,3
859,1979,f,1979f,J,Luxembourg,Spain,10
860,1979,f,1979f,J,Monaco,Denmark,3
861,1979,f,1979f,J,Monaco,France,10
862,1979,f,1979f,J,Monaco,Germany,12
863,1979,f,1979f,J,Monaco,Greece,7
864,1979,f,1979f,J,Monaco,Israel,8
865,1979,f,1979f,J,Monaco,Luxembourg,4
866,1979,f,1979f,J,Monaco,Norway,6
867,1979,f,1979f,J,Monaco,Portugal,5
868,1979,f,1979f,J,Monaco,Switzerland,2
869,1979,f,1979f,J,Monaco,United Kingdom,1
870,1979,f,1979f,J,Norway,France,7
871,1979,f,1979f,J,Norway,Ireland,5
872,1979,f,1979f,J,Norway,Israel,12
873,1979,f,1979f,J,Norway,Italy,3
874,1979,f,1979f,J,Norway,Luxembourg,2
875,1979,f,1979f,J,Norway,Portugal,6
876,1979,f,1979f,J,Norway,Spain,1
877,1979,f,1979f,J,Norway,Switzerland,8
878,1979,f,1979f,J,Norway,The Netherlands,4
879,1979,f,1979f,J,Norway,United Kingdom,10
880,1979,f,1979f,J,Portugal,France,6
881,1979,f,1979f,J,Portugal,Germany,2
882,1979,f,1979f,J,Portugal,Greece,10
883,1979,f,1979f,J,Portugal,Ireland,5
884,1979,f,1979f,J,Portugal,Israel,12
885,1979,f,1979f,J,Portugal,Italy,8
886,1979,f,1979f,J,Portugal,Luxembourg,7
887,1979,f,1979f,J,Portugal,Monaco,1
888,1979,f,1979f,J,Portugal,Norway,3
889,1979,f,1979f,J,Portugal,United Kingdom,4
890,1979,f,1979f,J,Spain,Denmark,4
891,1979,f,1979f,J,Spain,France,3
892,1979,f,1979f,J,Spain,Germany,12
893,1979,f,1979f,J,Spain,Greece,7
894,1979,f,1979f,J,Spain,Israel,10
895,1979,f,1979f,J,Spain,Italy,8
896,1979,f,1979f,J,Spain,Monaco,2
897,1979,f,1979f,J,Spain,Norway,1
898,1979,f,1979f,J,Spain,Portugal,6
899,1979,f,1979f,J,Spain,United Kingdom,5
900,1979,f,1979f,J,Sweden,Denmark,1
901,1979,f,1979f,J,Sweden,France,5
902,1979,f,1979f,J,Sweden,Germany,6
903,1979,f,1979f,J,Sweden,Greece,2
904,1979,f,1979f,J,Sweden,Ireland,8
905,1979,f,1979f,J,Sweden,Israel,12
906,1979,f,1979f,J,Sweden,Norway,10
907,1979,f,1979f,J,Sweden,Portugal,3
908,1979,f,1979f,J,Sweden,Spain,7
909,1979,f,1979f,J,Sweden,The Netherlands,4
910,1979,f,1979f,J,Switzerland,Denmark,1
911,1979,f,1979f,J,Switzerland,Finland,8
912,1979,f,1979f,J,Switzerland,France,10
913,1979,f,1979f,J,Switzerland,Greece,7
914,1979,f,1979f,J,Switzerland,Ireland,6
915,1979,f,1979f,J,Switzerland,Israel,5
916,1979,f,1979f,J,Switzerland,Luxembourg,3
917,1979,f,1979f,J,Switzerland,Portugal,4
918,1979,f,1979f,J,Switzerland,Spain,12
919,1979,f,1979f,J,Switzerland,United Kingdom,2
920,1979,f,1979f,J,The Netherlands,Denmark,8
921,1979,f,1979f,J,The Netherlands,France,12
922,1979,f,1979f,J,The Netherlands,Germany,2
923,1979,f,1979f,J,The Netherlands,Greece,7
924,1979,f,1979f,J,The Netherlands,Israel,1
925,1979,f,1979f,J,The Netherlands,Luxembourg,4
926,1979,f,1979f,J,The Netherlands,Norway,6
927,1979,f,1979f,J,The Netherlands,Portugal,3
928,1979,f,1979f,J,The Netherlands,Spain,10
929,1979,f,1979f,J,The Netherlands,United Kingdom,5
930,1979,f,1979f,J,United Kingdom,Austria,1
931,1979,f,1979f,J,United Kingdom,Belgium,2
932,1979,f,1979f,J,United Kingdom,Denmark,3
933,1979,f,1979f,J,United Kingdom,France,6
934,1979,f,1979f,J,United Kingdom,Germany,8
935,1979,f,1979f,J,United Kingdom,Ireland,4
936,1979,f,1979f,J,United Kingdom,Israel,12
937,1979,f,1979f,J,United Kingdom,Luxembourg,10
938,1979,f,1979f,J,United Kingdom,Norway,7
939,1979,f,1979f,J,United Kingdom,Spain,5
940,1980,f,1980f,J,Austria,Germany,8
941,1980,f,1980f,J,Austria,Greece,5
942,1980,f,1980f,J,Austria,Ireland,10
943,1980,f,1980f,J,Austria,Italy,2
944,1980,f,1980f,J,Austria,Luxembourg,1
945,1980,f,1980f,J,Austria,Spain,4
946,1980,f,1980f,J,Austria,Switzerland,6
947,1980,f,1980f,J,Austria,The Netherlands,12
948,1980,f,1980f,J,Austria,Turkey,3
949,1980,f,1980f,J,Austria,United Kingdom,7
950,1980,f,1980f,J,Belgium,Austria,1
951,1980,f,1980f,J,Belgium,France,5
952,1980,f,1980f,J,Belgium,Germany,7
953,1980,f,1980f,J,Belgium,Ireland,12
954,1980,f,1980f,J,Belgium,Italy,10
955,1980,f,1980f,J,Belgium,Luxembourg,8
956,1980,f,1980f,J,Belgium,Portugal,4
957,1980,f,1980f,J,Belgium,Switzerland,2
958,1980,f,1980f,J,Belgium,The Netherlands,3
959,1980,f,1980f,J,Belgium,United Kingdom,6
960,1980,f,1980f,J,Denmark,Austria,5
961,1980,f,1980f,J,Denmark,France,1
962,1980,f,1980f,J,Denmark,Germany,7
963,1980,f,1980f,J,Denmark,Greece,2
964,1980,f,1980f,J,Denmark,Ireland,12
965,1980,f,1980f,J,Denmark,Italy,3
966,1980,f,1980f,J,Denmark,Luxembourg,4
967,1980,f,1980f,J,Denmark,Portugal,6
968,1980,f,1980f,J,Denmark,Switzerland,8
969,1980,f,1980f,J,Denmark,United Kingdom,10
970,1980,f,1980f,J,Finland,Austria,5
971,1980,f,1980f,J,Finland,Denmark,7
972,1980,f,1980f,J,Finland,Germany,2
973,1980,f,1980f,J,Finland,Ireland,8
974,1980,f,1980f,J,Finland,Italy,6
975,1980,f,1980f,J,Finland,Luxembourg,3
976,1980,f,1980f,J,Finland,Portugal,1
977,1980,f,1980f,J,Finland,Switzerland,12
978,1980,f,1980f,J,Finland,The Netherlands,10
979,1980,f,1980f,J,Finland,United Kingdom,4
980,1980,f,1980f,J,France,Austria,4
981,1980,f,1980f,J,France,Finland,1
982,1980,f,1980f,J,France,Germany,10
983,1980,f,1980f,J,France,Ireland,8
984,1980,f,1980f,J,France,Italy,2
985,1980,f,1980f,J,France,Luxembourg,7
986,1980,f,1980f,J,France,Norway,3
987,1980,f,1980f,J,France,Portugal,6
988,1980,f,1980f,J,France,The Netherlands,12
989,1980,f,1980f,J,France,United Kingdom,5
990,1980,f,1980f,J,Germany,Austria,4
991,1980,f,1980f,J,Germany,Denmark,5
992,1980,f,1980f,J,Germany,Ireland,12
993,1980,f,1980f,J,Germany,Italy,7
994,1980,f,1980f,J,Germany,Norway,6
995,1980,f,1980f,J,Germany,Portugal,1
996,1980,f,1980f,J,Germany,Sweden,2
997,1980,f,1980f,J,Germany,Switzerland,10
998,1980,f,1980f,J,Germany,The Netherlands,8
999,1980,f,1980f,J,Germany,United Kingdom,3
1000,1980,f,1980f,J,Greece,Austria,1
1001,1980,f,1980f,J,Greece,Belgium,3
1002,1980,f,1980f,J,Greece,Denmark,4
1003,1980,f,1980f,J,Greece,France,7
1004,1980,f,1980f,J,Greece,Ireland,12
1005,1980,f,1980f,J,Greece,Italy,2
1006,1980,f,1980f,J,Greece,Portugal,5
1007,1980,f,1980f,J,Greece,Spain,8
1008,1980,f,1980f,J,Greece,Sweden,10
1009,1980,f,1980f,J,Greece,The Netherlands,6
1010,1980,f,1980f,J,Ireland,Austria,10
1011,1980,f,1980f,J,Ireland,France,3
1012,1980,f,1980f,J,Ireland,Germany,5
1013,1980,f,1980f,J,Ireland,Greece,4
1014,1980,f,1980f,J,Ireland,Italy,2
1015,1980,f,1980f,J,Ireland,Luxembourg,8
1016,1980,f,1980f,J,Ireland,Portugal,7
1017,1980,f,1980f,J,Ireland,Switzerland,12
1018,1980,f,1980f,J,Ireland,The Netherlands,1
1019,1980,f,1980f,J,Ireland,United Kingdom,6
1020,1980,f,1980f,J,Italy,Austria,4
1021,1980,f,1980f,J,Italy,Germany,12
1022,1980,f,1980f,J,Italy,Greece,2
1023,1980,f,1980f,J,Italy,Ireland,1
1024,1980,f,1980f,J,Italy,Morocco,7
1025,1980,f,1980f,J,Italy,Portugal,10
1026,1980,f,1980f,J,Italy,Spain,6
1027,1980,f,1980f,J,Italy,Sweden,5
1028,1980,f,1980f,J,Italy,Switzerland,3
1029,1980,f,1980f,J,Italy,Turkey,8
1030,1980,f,1980f,J,Luxembourg,France,2
1031,1980,f,1980f,J,Luxembourg,Germany,3
1032,1980,f,1980f,J,Luxembourg,Greece,1
1033,1980,f,1980f,J,Luxembourg,Ireland,7
1034,1980,f,1980f,J,Luxembourg,Portugal,4
1035,1980,f,1980f,J,Luxembourg,Spain,6
1036,1980,f,1980f,J,Luxembourg,Sweden,10
1037,1980,f,1980f,J,Luxembourg,Switzerland,5
1038,1980,f,1980f,J,Luxembourg,The Netherlands,12
1039,1980,f,1980f,J,Luxembourg,United Kingdom,8
1040,1980,f,1980f,J,Morocco,Austria,3
1041,1980,f,1980f,J,Morocco,Denmark,2
1042,1980,f,1980f,J,Morocco,France,1
1043,1980,f,1980f,J,Morocco,Germany,10
1044,1980,f,1980f,J,Morocco,Norway,4
1045,1980,f,1980f,J,Morocco,Spain,5
1046,1980,f,1980f,J,Morocco,Sweden,6
1047,1980,f,1980f,J,Morocco,Switzerland,7
1048,1980,f,1980f,J,Morocco,Turkey,12
1049,1980,f,1980f,J,Morocco,United Kingdom,8
1050,1980,f,1980f,J,Norway,Austria,6
1051,1980,f,1980f,J,Norway,Denmark,1
1052,1980,f,1980f,J,Norway,Finland,5
1053,1980,f,1980f,J,Norway,France,3
1054,1980,f,1980f,J,Norway,Greece,4
1055,1980,f,1980f,J,Norway,Ireland,12
1056,1980,f,1980f,J,Norway,Italy,2
1057,1980,f,1980f,J,Norway,Luxembourg,7
1058,1980,f,1980f,J,Norway,Portugal,8
1059,1980,f,1980f,J,Norway,Switzerland,10
1060,1980,f,1980f,J,Portugal,Austria,3
1061,1980,f,1980f,J,Portugal,Belgium,10
1062,1980,f,1980f,J,Portugal,Germany,8
1063,1980,f,1980f,J,Portugal,Greece,1
1064,1980,f,1980f,J,Portugal,Ireland,5
1065,1980,f,1980f,J,Portugal,Italy,12
1066,1980,f,1980f,J,Portugal,Spain,2
1067,1980,f,1980f,J,Portugal,Switzerland,6
1068,1980,f,1980f,J,Portugal,The Netherlands,4
1069,1980,f,1980f,J,Portugal,United Kingdom,7
1070,1980,f,1980f,J,Spain,Austria,4
1071,1980,f,1980f,J,Spain,France,6
1072,1980,f,1980f,J,Spain,Germany,12
1073,1980,f,1980f,J,Spain,Ireland,7
1074,1980,f,1980f,J,Spain,Italy,10
1075,1980,f,1980f,J,Spain,Luxembourg,3
1076,1980,f,1980f,J,Spain,Sweden,1
1077,1980,f,1980f,J,Spain,Switzerland,2
1078,1980,f,1980f,J,Spain,The Netherlands,5
1079,1980,f,1980f,J,Spain,United Kingdom,8
1080,1980,f,1980f,J,Sweden,Austria,1
1081,1980,f,1980f,J,Sweden,France,4
1082,1980,f,1980f,J,Sweden,Germany,5
1083,1980,f,1980f,J,Sweden,Ireland,7
1084,1980,f,1980f,J,Sweden,Italy,10
1085,1980,f,1980f,J,Sweden,Luxembourg,6
1086,1980,f,1980f,J,Sweden,Portugal,8
1087,1980,f,1980f,J,Sweden,Switzerland,2
1088,1980,f,1980f,J,Sweden,The Netherlands,3
1089,1980,f,1980f,J,Sweden,United Kingdom,12
1090,1980,f,1980f,J,Switzerland,Austria,4
1091,1980,f,1980f,J,Switzerland,Denmark,6
1092,1980,f,1980f,J,Switzerland,France,1
1093,1980,f,1980f,J,Switzerland,Germany,7
1094,1980,f,1980f,J,Switzerland,Ireland,12
1095,1980,f,1980f,J,Switzerland,Italy,8
1096,1980,f,1980f,J,Switzerland,Portugal,2
1097,1980,f,1980f,J,Switzerland,Sweden,5
1098,1980,f,1980f,J,Switzerland,The Netherlands,3
1099,1980,f,1980f,J,Switzerland,United Kingdom,10
1100,1980,f,1980f,J,The Netherlands,Austria,3
1101,1980,f,1980f,J,The Netherlands,France,4
1102,1980,f,1980f,J,The Netherlands,Germany,12
1103,1980,f,1980f,J,The Netherlands,Greece,8
1104,1980,f,1980f,J,The Netherlands,Ireland,6
1105,1980,f,1980f,J,The Netherlands,Italy,1
1106,1980,f,1980f,J,The Netherlands,Norway,2
1107,1980,f,1980f,J,The Netherlands,Portugal,5
1108,1980,f,1980f,J,The Netherlands,Switzerland,10
1109,1980,f,1980f,J,The Netherlands,United Kingdom,7
1110,1980,f,1980f,J,Turkey,France,3
1111,1980,f,1980f,J,Turkey,Germany,10
1112,1980,f,1980f,J,Turkey,Italy,6
1113,1980,f,1980f,J,Turkey,Luxembourg,1
1114,1980,f,1980f,J,Turkey,Portugal,4
1115,1980,f,1980f,J,Turkey,Spain,7
1116,1980,f,1980f,J,Turkey,Sweden,8
1117,1980,f,1980f,J,Turkey,Switzerland,2
1118,1980,f,1980f,J,Turkey,The Netherlands,12
1119,1980,f,1980f,J,Turkey,United Kingdom,5
1120,1980,f,1980f,J,United Kingdom,Austria,6
1121,1980,f,1980f,J,United Kingdom,Belgium,1
1122,1980,f,1980f,J,United Kingdom,France,5
1123,1980,f,1980f,J,United Kingdom,Germany,10
